BL,SHIP_DATE,STATUS,RECEIVED_DATE_cst,DESC1,shipvia,PRT
250875,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-05,2023-Sep-19,BOURRET,
250876,2023-Sep-13,Your order has been staged by our distribution centre. Ship date is confirmed.,2023-Sep-05,2023-Sep-12,PUROLATOR,1
250370,To be confirmed,"As per your instructions, we have placed this order on hold. Please contact customerservice@dempseycorporation.com if you wish to release the order.",2023-Aug-21,2023-Sep-13,PROCTERS,
250371,2023-Oct-11,Your order is in stock. Ship date is confirmed.,2023-Aug-17,2023-Oct-11,Dempsey,
250580,2023-Oct-20,Your order is in stock. Ship date is confirmed.,2023-Aug-28,2023-Oct-25,TRANSPORT BOURASSA,
250581,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-28,2023-Sep-18,Customer Pickup,
250583,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-28,2023-Oct-04,Customer Pickup,
250739,To be confirmed,The price on your purchase order does not match our records. Please replyto the email Customer Service sent you or contact us at customerservice@dempseycorporation.com if you have not received an email regarding this order.,2023-Sep-01,2023-Sep-29,Customer Pickup,
250740,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-30,2023-Dec-18,GROUND DIRECT,X
250767,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-17,2023-Aug-25,Dempsey,
250769,2023-Sep-18,Your order is in stock. Ship date is confirmed.,2023-Sep-05,2023-Sep-19,BOURRET,
250802,2023-Sep-12,Your order has been staged by our distribution centre. Ship date is confirmed.,2023-Sep-06,2023-Sep-12,Customer Pickup,1
250803,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-06,2023-Oct-10,Customer Pickup,
250804,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-06,2023-Nov-14,Customer Pickup,
250805,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-06,2023-Nov-28,Customer Pickup,
250877,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-11,2023-Sep-13,PROCTERS,
250878,To be confirmed,,,,ROBERT TRANSPORT,
250879,2023-Sep-25,Your order has been received by our distribution centre. Ship date is confirmed.,2023-Sep-08,2023-Sep-25,POM,1
250880,2023-Sep-25,Your order is in stock. Ship date is confirmed.,2023-Sep-07,2023-Sep-25,Dempsey,X
250374,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Jul-18,2023-Dec-06,PROCTERS,
250770,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-01,2023-Sep-11,BOURRET,
250772,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-06,2023-Oct-16,Customer Pickup,
250773,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-16,2023-Sep-06,Customer Pickup,
250806,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-07,2023-Oct-20,Customer Pickup,
250807,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-06,2023-Dec-12,Customer Pickup,
250808,To be confirmed,One or more products on your order are not yet in stock. Customer Service will advise if we are unable to meet your requested ship date.,2023-Sep-01,2023-Dec-11,Customer Pickup,X
250809,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-07,2023-Oct-06,POLARIS,
250881,2023-Sep-13,Your order has been received by our distribution centre. Ship date is confirmed.,2023-Sep-08,2023-Sep-13,TRANSPORT BOURASSA,1
250882,2023-Sep-21,Your order has been received by our distribution centre. Ship date is confirmed.,2023-Sep-11,2023-Sep-21,Customer Pickup,1
250378,2023-Sep-12,Your order has been staged by our distribution centre. Ship date is confirmed.,2023-Aug-22,2023-Sep-12,Customer Pickup,2
250379,2023-Sep-11,Your order has been staged by our distribution centre. Ship date is confirmed.,2023-Aug-22,2023-Sep-12,POLARIS,1
250588,To be confirmed,One or more products on your order are not yet in stock. Customer Service will advise if we are unable to meet your requested ship date.,2023-Aug-29,2023-Oct-06,BOURRET,
250591,2023-Sep-21,Your order has been received by our distribution centre. Ship date is confirmed.,2023-Aug-28,2023-Sep-21,POM,1
250774,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-05,2023-Sep-07,BOURRET,
250776,To be confirmed,"As per your instructions, we have placed this order on hold. Please contact customerservice@dempseycorporation.com if you wish to release the order.",2023-Sep-06,2024-Jan-10,PROCTERS,
250810,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-07,2023-Sep-29,POLARIS,
250811,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-07,2023-Oct-06,PROCTERS,
250812,2023-Sep-12,Your order has been staged by our distribution centre. Ship date is confirmed.,2023-Sep-06,2023-Sep-11,POM,1
250884,2023-Sep-13,Your order is in stock. Ship date is confirmed.,2023-Sep-11,2023-Sep-13,PROCTERS,X
250885,2023-Sep-19,Your order is in stock. Ship date is confirmed.,2023-Sep-11,2023-Sep-19,Customer Pickup,
250886,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-10,2023-Oct-16,TRANSPORT BOURASSA,
250887,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-06,2023-Oct-09,PROCTERS,
250380,To be confirmed,One or more products on your order are not yet in stock. Customer Service will advise if we are unable to meet your requested ship date.,2023-Aug-22,2023-Sep-26,POLARIS,
250382,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-22,2023-Sep-25,PROCTERS,
250593,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-29,2023-Aug-30,ROBERT TRANSPORT,
250594,2023-Sep-25,Your order has been received by our distribution centre. Ship date is confirmed.,2023-Aug-29,2023-Sep-26,POM,1
250595,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-29,2023-Oct-02,Customer Pickup,
250814,2023-Sep-19,Your order has been received by our distribution centre. Ship date is confirmed.,2023-Sep-07,2023-Sep-20,SLADES CARTAGE,1
250815,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-07,2023-Nov-16,BOURRET,
250816,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-07,2023-Dec-14,BOURRET,
250817,2023-Sep-12,Your order has been staged by our distribution centre. Ship date is confirmed.,2023-Sep-07,2023-Sep-12,PROCTERS,1
250888,2023-Oct-04,Your order is in stock. Ship date is confirmed.,2023-Jul-06,2023-Oct-06,Customer Pickup,X
250889,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-11,2023-Sep-15,PROCTERS,X
250890,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-11,2023-Dec-15,PROCTERS,X
250891,To be confirmed,We require your approval prior to confirming the ship date for your order. Please replyto the email Customer Service sent you or contact us at customerservice@dempseycorporation.com if you have not received an email regarding this order.,2023-Sep-07,2023-Nov-06,Customer Pickup,
250384,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-22,2023-Oct-03,Customer Pickup,
250385,2023-Sep-14,Your order has been received by our distribution centre. Ship date is confirmed.,2023-Aug-22,2023-Sep-14,Customer Pickup,1
250387,2023-Sep-25,Your order is in stock. Ship date is confirmed.,2023-Aug-22,2023-Sep-26,BOURRET,
250596,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-29,2023-Oct-23,CONFED TRUCK,
250597,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-29,2023-Nov-30,CONFED TRUCK,
250598,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-29,2023-Sep-05,Dempsey,
250599,2023-Sep-28,Your order has been staged by our distribution centre. Ship date is confirmed.,2023-Aug-29,2023-Sep-28,Customer Pickup,1
250818,2023-Oct-02,Your order is in stock. Ship date is confirmed.,2023-Sep-07,2023-Oct-05,TST OVERLAND,
250819,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-07,2023-Oct-02,PROCTERS,X
250820,2023-Sep-14,Your order is in stock. Ship date is confirmed.,2023-Sep-07,2023-Sep-14,Dempsey,
250821,2023-Nov-06,Your order has been received by our distribution centre. Ship date is confirmed.,2023-Sep-05,2023-Nov-06,Dempsey,1
250390,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-18,2023-Aug-25,CANADIAN ALLIANCE,
250601,2023-Sep-18,Your order has been received by our distribution centre. Ship date is confirmed.,2023-Aug-29,2023-Sep-19,POLARIS,1
250602,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-29,2023-Sep-26,POLARIS,
250603,2023-Sep-12,Your order has been received by our distribution centre. Ship date is confirmed.,2023-Aug-29,2023-Aug-29,ALTERNATIVE CARTAGE,2
250823,2023-Sep-11,Your order has been staged by our distribution centre. Ship date is confirmed.,2023-Sep-08,2023-Sep-11,Customer Pickup,
250824,To be confirmed,Your order requires prepayment. Please refer to instructions in your order confirmationemail and proforma invoice. Ship / pickup date is not confirmed.,2023-Aug-29,2023-Aug-29,Customer Pickup,
250825,2023-Sep-12,Your order is in stock. Ship date is confirmed.,,,Dempsey,1
250392,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-21,2023-Sep-08,PROCTERS,
250393,2023-Sep-05,Your order was shipped on 2023-Sep-01. We are awaiting freight charges and you will receive an invoice shortly.,2023-Aug-21,2023-Sep-06,PUROLATOR,
250604,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-29,2023-Sep-14,BOURRET,
250606,2023-Sep-01,Your order is in stock. Ship date is confirmed.,2023-Aug-28,2023-Sep-01,Customer Pickup,
250826,2023-Oct-04,Your order is in stock. Ship date is confirmed.,2023-Sep-06,2023-Oct-04,Customer Pickup,
250827,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-01,2023-Oct-23,PROCTERS,
250828,To be confirmed,Your order is being processed. We are awaiting information internally before we can confirm your order. Customer Service will provide an update shortly.,2023-Sep-05,2023-Nov-23,Customer Pickup,X
250396,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-23,2023-Sep-19,POLARIS,
250607,2023-Sep-11,Your order has been staged by our distribution centre. Ship date is confirmed.,2023-Aug-30,2023-Sep-05,Dempsey,
250608,To be confirmed,"As per your instructions, we have placed this order on hold. Please contact customerservice@dempseycorporation.com if you wish to release the order.",2023-Aug-30,2023-Sep-01,Dempsey,
250609,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-29,2023-Oct-06,Customer Pickup,
250829,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-05,2023-Oct-23,Dempsey,
250830,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-05,2023-Dec-07,Dempsey,X
250831,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-05,2023-Nov-20,FEDEX,
250398,To be confirmed,Your order requires prepayment. Please refer to instructions in your order confirmationemail and proforma invoice. Ship / pickup date is not confirmed.,2023-Aug-21,2023-Aug-21,Customer Pickup,X
250400,2023-Sep-12,Your order has been staged by our distribution centre. Ship date is confirmed.,2023-Aug-22,2023-Sep-12,Customer Pickup,3
250401,2023-Sep-18,Your order has been received by our distribution centre. Ship date is confirmed.,2023-Aug-21,2023-Sep-19,CW HENDERSON,1
250611,2023-Sep-13,Your order has been staged by our distribution centre. Ship date is confirmed.,2023-Aug-16,2023-Aug-31,VITRAN,1
250614,2023-Sep-11,Your order has been staged by our distribution centre. Ship date is confirmed.,2023-Aug-29,2023-Sep-01,PROCTERS,1
250833,2023-Sep-11,Your order has been staged by our distribution centre. Ship date is confirmed.,2023-Sep-01,2023-Sep-11,Customer Pickup,1
250834,To be confirmed,The price on your purchase order does not match our records. Please replyto the email Customer Service sent you or contact us at customerservice@dempseycorporation.com if you have not received an email regarding this order.,2023-Sep-05,2023-Nov-13,ELJAY SHIPPING,
250835,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-08,2023-Oct-09,BOURRET,X
250404,2023-Sep-07,Your order has been received by our distribution centre. Ship date is confirmed.,2023-Aug-21,2023-Sep-07,Dempsey,1
250836,2023-Sep-13,Your order has been received by our distribution centre. Ship date is confirmed.,2023-Sep-06,2023-Sep-14,BOURRET,1
250837,To be confirmed,"Our distribution centre has advised that your order has not yet been picked up. Please arrange pickup as per the instructions sent to you by Customer Service. If you have not received your confirmation email, please contact customerservice@dempseycorporation.com",2023-Sep-06,2023-Sep-08,Customer Pickup,1
250838,2023-Sep-14,Your order is in stock. Ship date is confirmed.,2023-Sep-05,2023-Sep-15,BOURRET,
250839,To be confirmed,One or more products on your order are not yet in stock. Please reply to Customer Service toconfirm if you would like to split the order or wait to ship complete.,2023-Sep-06,2023-Sep-06,PROCTERS,
250408,2023-Sep-13,Your order has been received by our distribution centre. Ship date is confirmed.,2023-Aug-23,2023-Sep-13,Dempsey,1
250840,2023-Sep-11,Your order has been staged by our distribution centre. Ship date is confirmed.,2023-Sep-06,2023-Sep-12,Dempsey,
250841,2023-Sep-11,Your order has been staged by our distribution centre. Ship date is confirmed.,2023-Sep-08,2023-Sep-08,Customer Pickup,1
250411,2023-Oct-02,Your order is in stock. Ship date is confirmed.,2023-Jul-07,2023-Oct-02,Customer Pickup,
250843,2023-Sep-13,Your order has been received by our distribution centre. Ship date is confirmed.,2023-Sep-06,2023-Sep-14,BOURRET,2
250844,2023-Oct-02,Your order is in stock. Ship date is confirmed.,2023-Sep-08,2023-Oct-03,PROCTERS,
250845,2023-Nov-01,Your order is in stock. Ship date is confirmed.,2023-Sep-08,2023-Nov-02,PROCTERS,
250846,2023-Sep-21,Your order has been received by our distribution centre. Ship date is confirmed.,2023-Sep-08,2023-Sep-22,PROCTERS,1
250416,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-22,2023-Oct-01,Customer Pickup,
250417,To be confirmed,Your order is being processed. We are awaiting information internally before we can confirm your order. Customer Service will provide an update shortly.,2023-Aug-17,2023-Sep-08,Dempsey,
250418,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-17,2023-Nov-07,Dempsey,
250847,To be confirmed,Your order requires pre-payment. Please refer to instructions in your order confirmationemail and proforma invoice. Your product is not yet in stock. Ship / pickup date is not confirmed.,2023-Sep-05,2023-Sep-18,PROCTERS,X
250848,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-07,2023-Sep-12,PROCTERS,
250849,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Jun-21,2023-Jul-13,PROCTERS,
250850,2023-Oct-03,Your order is in stock. Ship date is confirmed.,2023-Sep-08,2023-Oct-04,PROCTERS,
250419,2023-Sep-12,Your order has been staged by our distribution centre. Ship date is confirmed.,2023-Aug-17,2023-Sep-13,POM,1
250420,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-18,2023-Oct-27,POM,
250421,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-17,2023-Sep-29,POM,
250852,To be confirmed,The price on your purchase order does not match our records. Please replyto the email Customer Service sent you or contact us at customerservice@dempseycorporation.com if you have not received an email regarding this order.,2023-Sep-08,2023-Sep-19,POLARIS,
250853,2023-Oct-09,Your order is in stock. Ship date is confirmed.,2023-Sep-07,2023-Oct-09,CHESTER CARTAGE,
250422,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-17,2023-Oct-05,POM,
250423,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-21,2023-Nov-03,POM,
250424,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Aug-18,2023-Sep-07,Customer Pickup,
250425,2023-Sep-13,Your order is in stock. Ship date is confirmed.,2023-Aug-17,2023-Aug-17,Customer Pickup,1
250854,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-08,2023-Nov-06,Customer Pickup,X
250855,2023-Sep-20,Your order is in stock. Ship date is confirmed.,2023-Sep-08,2023-Sep-22,BOURRET,X
250856,To be confirmed,The price on your purchase order does not match our records. Please replyto the email Customer Service sent you or contact us at customerservice@dempseycorporation.com if you have not received an email regarding this order.,2023-Sep-08,2023-Oct-16,Dempsey,X
250857,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-08,2024-Jan-18,Customer Pickup,X
250858,To be confirmed,Your order is not yet in stock. Customer service will advise once product has been received. Ship date is not confirmed.,2023-Sep-08,2023-Sep-08,Dempsey,
250859,To be confirmed,The price on your purchase order does not match our records. Please replyto the email Customer Service sent you or contact us at customerservice@dempseycorporation.com if you have not received an email regarding this order.,2023-Sep-08,2023-Sep-15,Dempsey,X
250860,To be confirmed,The price on your purchase order does not match our records. Please replyto the email Customer Service sent you or contact us at customerservice@dempseycorporation.com if you have not received an email regarding this order.,2023-Sep-07,2023-Oct-03,Customer Pickup,
